,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residual,residualFactor
194,,1385.442360233099,2533.407482967099,45.0,0.1934906393289566,2023-01-23 19:09:19.173,1255.635096798539,27.0,27.0,27.0,3870.69938128888,2097.1146062901457,2459968.2981385766,0.05467272784430097,-7.74715861587543,-149.20393992056324,-0.11882746850656273
195,,1385.442360233099,2503.7972615842423,45.0,0.2053653597831726,2023-01-23 19:12:23.156,1239.396056345613,17.0,17.0,17.0,3871.964385031749,2096.88206418369,2459968.3002680093,0.06157124004229851,-7.733025274818031,-132.96489946763722,-0.10728200948104288
196,,1385.442360233099,2507.1936386031584,45.0,0.2039718627929687,2023-01-23 19:15:27.092,1229.507873890711,26.0,26.0,26.0,3870.911104701722,2097.060014567739,2459968.302396898,0.06846799024605096,-7.724328285871747,-123.07671701273512,-0.10010242278747311
197,,1385.442360233099,2491.737603304676,45.0,0.1764098703861236,2023-01-23 19:18:28.753,1210.721823995785,23.0,23.0,23.0,3872.0684053640666,2096.9472904992595,2459968.304499456,0.0752794391102582,-7.707610927260435,-104.29066711780911,-0.08613924772051701
198,,1385.4423602330987,2411.3332165089296,45.0,0.1837592869997024,2023-01-23 19:21:30.998,1162.3816601357537,23.0,23.0,23.0,3871.178171907746,2096.7333004433985,2459968.3066087733,0.08211278467520818,-7.663371872795038,-55.95050325777788,-0.048134365137216174
199,,1385.4423602330987,2436.5916681290564,45.0,0.2092674225568771,2023-01-23 19:24:33.776,1173.6867747756305,21.0,21.0,21.0,3871.973388043898,2096.56913436632,2459968.3087242595,0.08896611559954087,-7.673880527337444,-67.2556178976547,-0.05730286763307162
200,,1385.4423602330987,2422.812645371603,45.0,0.2062414586544037,2023-01-23 19:27:34.863,1159.651553562619,26.0,26.0,26.0,3872.213964548287,2096.7915655600323,2459968.3108201735,0.09575604037651438,-7.660818785356261,-53.22039668464322,-0.045893438008289975
201,,1385.442360233099,2376.284163247952,45.0,0.1862339675426483,2023-01-23 19:30:40.251,1127.746494958991,21.0,21.0,21.0,3871.793568560565,2096.91338029854,2459968.312965868,0.10270723439217216,-7.63052871495677,-21.31533808101517,-0.018900824056021805
202,,1385.442360233099,2343.089530501782,45.0,0.2008656561374664,2023-01-23 19:33:43.558,1106.065087624925,18.0,18.0,18.0,3871.382727203736,2096.750870826292,2459968.3150874767,0.10958039982021589,-7.609451710650951,0.36606925305090954,0.0003309653809225433
203,,1385.4423602330987,2362.47580428646,45.0,0.1988691985607147,2023-01-23 19:39:00.234,1122.3339868001171,18.0,18.0,18.0,3871.2539854327633,2096.982498804706,2459968.3187527084,0.12145428745119748,-7.625305286329372,-15.902829922141336,-0.014169427380063437
204,,1385.442360233099,2295.097214814556,45.0,0.1872412115335464,2023-01-23 19:42:02.177,1075.6591229490082,16.0,16.0,16.0,3871.926145700308,2096.793962965186,2459968.3208585302,0.128276309789432,-7.579186662347946,30.77203392896763,0.02860760744036044
205,,1385.4423602330987,2281.073857480735,45.0,0.2117132544517517,2023-01-23 19:45:02.855,1061.537259776844,14.0,14.0,14.0,3871.394159519856,2096.5780976475835,2459968.322949711,0.13505090008738035,-7.564838106079559,44.89389710113187,0.042291400219498135
206,,1385.442360233099,2225.568975655669,45.0,0.2183787822723388,2023-01-23 19:48:05.008,1017.53154321911,12.0,12.0,12.0,3871.7909882834697,2097.251173960879,2459968.325057963,0.14188079558311928,-7.518869702811117,88.89961365886586,0.08736791920731904
207,,1385.4423602330987,2192.827837557124,45.0,0.196502149105072,2023-01-23 19:51:07.868,1001.0541780450028,15.0,15.0,15.0,3871.5874036142377,2097.0451509326867,2459968.327174398,0.14873720094604057,-7.501143956408739,105.37697883297301,0.10526600971664467
208,,1385.442360233099,2208.0973435199658,45.0,0.1903114318847656,2023-01-23 19:54:09.050,1004.263041885774,20.0,20.0,20.0,3871.812878483805,2096.7037280678005,2459968.329271412,0.1555306889339789,-7.504618701039761,102.16811499220182,0.10173441691168253
209,,1385.442360233099,2165.4096334468286,45.0,0.1638234853744506,2023-01-23 19:57:10.839,983.501325533307,13.0,13.0,13.0,3871.1534220722538,2097.1508829743275,2459968.3313754513,0.16234693651710194,-7.481937373961757,122.92983134466886,0.12499203422833186
210,,1385.442360233099,2157.0863324096667,45.0,0.1460959911346435,2023-01-23 20:00:13.805,988.1993586458138,27.0,27.0,27.0,3871.674273520152,2096.9351168082862,2459968.3334931135,0.16920731692697172,-7.487111419226861,118.23179823216196,0.11964367027538023
211,,1385.442360233099,2129.643410434966,45.0,0.177532747387886,2023-01-23 20:03:15.327,969.0797895134904,21.0,21.0,21.0,3872.041962155666,2096.9051331860305,2459968.3355940627,0.1760135537277228,-7.465898840766323,137.35136736448544,0.1417338064943448
212,,1385.4423602330987,2097.575454483921,45.0,0.1709568500518798,2023-01-23 20:06:16.779,951.6666274656347,14.0,14.0,14.0,3871.780159509434,2096.768371524932,2459968.3376942016,0.1828171656397868,-7.4462120999318895,154.76452941234106,0.16262473112511208
213,,1385.4423602330987,2072.5637094675653,45.0,0.1630094349384308,2023-01-23 20:09:17.635,937.148923879634,13.0,13.0,13.0,3871.348934532018,2096.946017730154,2459968.3397874422,0.18959842979264982,-7.429521527059164,169.28223299834178,0.18063535974361758
214,,1385.442360233099,2106.802535282079,45.0,0.1559447944164276,2023-01-23 20:12:19.368,955.958257515497,20.0,20.0,20.0,3870.932046524794,2096.75844673465,2459968.3418908333,0.1964125774648232,-7.451097322409729,150.47289936247876,0.15740530319132626
215,,1385.442360233099,2114.316307396235,45.0,0.1922193467617035,2023-01-23 20:15:21.689,959.4462273286854,10.0,10.0,10.0,3871.573153733791,2097.0404803639144,2459968.34400103,0.20324877269341102,-7.455051598723964,146.98492954929043,0.15319767316041213
216,,1385.442360233099,2245.833045807656,45.0,0.1808298230171203,2023-01-23 20:18:23.368,1023.8546409045266,26.0,26.0,26.0,3870.546603224832,2096.497519708328,2459968.3461037963,0.21006089588247062,-7.525595757971333,82.5765159734492,0.08065257769452196
217,,1385.4423602330987,2285.622810707084,45.0,0.1990641951560974,2023-01-23 20:21:25.293,1038.0537050337196,16.0,16.0,16.0,3871.239834362032,2097.0109267836374,2459968.3482094095,0.21688224238729606,-7.54054955718293,68.37745184425626,0.06587082297638457
218,,1385.442360233099,2235.358472572537,45.0,0.166043609380722,2023-01-23 20:24:25.537,1010.7143240887476,25.0,25.0,25.0,3871.937565267369,2097.0384064748187,2459968.350295567,0.2236405598839415,-7.511571051678045,95.71683278922819,0.09470216312163753
219,,1385.442360233099,2225.87617732027,45.0,0.1605647802352905,2023-01-23 20:27:28.679,1002.6416554195824,11.0,11.0,11.0,3870.712747021336,2097.1027904728667,2459968.352415266,0.23050753872089008,-7.502864359267955,103.78950145839337,0.10351604772989395
220,,1385.442360233099,2288.679660267743,45.0,0.230206161737442,2023-01-23 20:30:30.499,1040.2780126181024,11.0,11.0,11.0,3871.393457947008,2097.0839872875736,2459968.3545196643,0.23732494940124166,-7.542873548272928,66.15314425987344,0.06359179321053188
